Event	ID	Name			Wwise Object Path	Notes
	542580386	fly_cassie_ladder_hands_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_ladder_hands_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\Ladder\fly_cassie_ladder_step\fly_cassie_ladder_blend\fly_cassie_ladder_hands\fly_cassie_ladder_hands_06		8688
	542898620	sfx_freddy_large_move_mech_RN_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_freddy_large_move_mech_RN_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\sfx_freddy_large_move_mech_RN\sfx_freddy_large_move_mech_RN_04		31204
	543219067	fly_cassie_woodCreak_add_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_woodCreak_add_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\AddLayers\fly_cassie_addLayers\fly_cassie_woodCreak_add\fly_cassie_woodCreak_add_04		60868
	543648592	fly_roxy_run_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_run_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Roxy\fly_roxy_despawn\fly_roxy_ruined_blend\fly_roxy_speed\fly_roxy_run\fly_roxy_run_05		10360
	543658485	sfx_Chica_rottenFood_chew_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_Chica_rottenFood_chew\sfx_Chica_rottenFood_chew_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_Chica_rottenFood_chew\sfx_Chica_rottenFood_chew_02		22528
	547809017	cine_Chica_Arm_swinging_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\cine_Chica_Arm_swinging\cine_Chica_Arm_swinging_05_73E79EE3.wem		\Actor-Mixer Hierarchy\2D\_Chowda\ScriptedEvents\Cupcake\cine_Chica_Arm_swinging\cine_Chica_Arm_swinging_05		10576
	548632963	sfx_chica_wall_pounding_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_wall_pounding_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Chica\sfx_chica_wall_pounding\sfx_chica_wall_pounding_06		49708
	550634913	fly_mimic_walk_trex_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_mimic_walk_trex_03_C65C2052.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Mimic\fly_mimic_walk_heavy\fly_mimic_walk_trex\fly_mimic_walk_trex_03		48448
	550718219	fly_mimic_walk_rumble_sweetener_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_mimic_walk_rumble_sweetener_02_6383E945.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Mimic\fly_mimic_walk_heavy\fly_mimic_walk_rumble_sweetener\fly_mimic_walk_rumble_sweetener_02		40816
	550817373	sfx_Chica_rottenFood_chew_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_Chica_rottenFood_chew\sfx_Chica_rottenFood_chew_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_Chica_rottenFood_chew\sfx_Chica_rottenFood_chew_05		25624
	552032179	fly_roxy_walk_08	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_walk_08_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Roxy\fly_roxy_despawn\fly_roxy_ruined_blend\fly_roxy_speed\fly_roxy_walk\fly_roxy_walk_08		10936
	552032375	fly_cassie_ladder_feet_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_ladder_feet_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\Ladder\fly_cassie_ladder_step\fly_cassie_ladder_blend\fly_cassie_ladder_feet\fly_cassie_ladder_feet_01		8244
	555066311	sfx_general_roomItems_destruction_14	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_general_roomItems_destruction_14_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Monty\sfx_monty_destruction_blend_Chowda\sfx_general_roomItems_destruction\sfx_general_roomItems_destruction_14		54208
	555356774	fly_freddy_run_st_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_run_st_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_run_perspective\fly_freddy_run_st\fly_freddy_run_st_01		28936
	556299504	vo_helpie_vocalization_09	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\vo_helpie_vocalization_09_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Helpie\vo_helpie_vocalization\vo_helpie_vocalization_09		7560
	556705556	sfx_Roxy_servo_twitch_ruined_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_Roxy_servo_twitch_ruined_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Roxy\sfx_Roxy_servo_twitch_ruined\sfx_Roxy_servo_twitch_ruined_01		14068
	557917889	fly_freddy_run_st_09	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_run_st_09_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_run_perspective\fly_freddy_run_st\fly_freddy_run_st_09		37720
	557939950	fly_roxy_walk_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_walk_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Roxy\fly_roxy_despawn\fly_roxy_ruined_blend\fly_roxy_speed\fly_roxy_walk\fly_roxy_walk_01		12340
	561727042	fly_freddy_run_m_11	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_run_m_11_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_run_perspective\fly_freddy_run_m\fly_freddy_run_m_11		18100
	563327916	fly_roxy_walk_07	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_walk_07_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Roxy\fly_roxy_despawn\fly_roxy_ruined_blend\fly_roxy_speed\fly_roxy_walk\fly_roxy_walk_07		11944
	563677232	fly_bot_mud_run_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_mud_run_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_mud_speed\fly_bot_mud_run\fly_bot_mud_run_02		7488
	565919353	sfx_dlcRabbit_idle_twitch_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_dlcRabbit_idle_twitch_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\DLCRabbit\sfx_dlcRabbit_idle_twitch\sfx_dlcRabbit_idle_twitch_03		18672
	567651539	sfx_general_roomItems_destruction_37	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_general_roomItems_destruction_37_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Monty\sfx_monty_destruction_blend_Chowda\sfx_general_roomItems_destruction\sfx_general_roomItems_destruction_37		75664
	567841755	sfx_ballpit_footstep_13	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_ballpit_footstep_13_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\Gregory_BallPit\sfx_ballpit_footstep_13		77104
	570090420	sfx_CandyCadet_idle_twitch_09	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_CandyCadet_idle_twitch_09_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\CandyCadet\sfx_CandyCadet_idle_twitch\sfx_CandyCadet_idle_twitch_09		14788
	571421691	sfx_Monty_water_whoosh_add_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_Monty_water_whoosh_add_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\sfx_Monty_water_whoosh_add\sfx_Monty_water_whoosh_add_03		56332
	571784378	sfx_miniMusicMan_active_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_miniMusicMan_active_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\MMM\sfx_miniMusicMan_active\sfx_miniMusicMan_active_03		50788
	573650829	sfx_CandyCadet_servo_RN_small_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_CandyCadet_servo_RN_small_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\CandyCadet\sfx_CandyCadet_servo_RN_small\sfx_CandyCadet_servo_RN_small_06		15868
	576552524	amb_spot_AR_virtualObject_large_lp_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\amb_spot_AR_virtualObject_large_lp_02_F585A561.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\DLCRabbit\sfx_dlcRabbit_giant_idle_lp\amb_spot_AR_virtualObject_large\amb_spot_AR_virtualObject_large_lp_02		204688
	578261426	sfx_Chica_rottenFood_chew_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_Chica_rottenFood_chew\sfx_Chica_rottenFood_chew_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_Chica_rottenFood_chew\sfx_Chica_rottenFood_chew_04		20908
	581941817	fly_freddy_walk_m_14	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_walk_m_14_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_walk_perspective\fly_freddy_walk_m\fly_freddy_walk_m_14		14752
	584294273	sfx_chica_servo_ruinned_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_servo_ruinned_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Chica\sfx_chica_ruined_vox_kitchen\sfx_chica_ruined_vox_kitchen\sfx_chica_servo_ruined\sfx_chica_servo_ruinned_06		41004
	585677745	fly_moonMan_walk_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_moonMan_walk_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\DaycareAttendant\SFX_Footsteps_MoonMan_ruin_blend\fly_moonMan_walk\fly_moonMan_walk_05		12528
	585739308	fly_cassie_cloth_run_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_cloth_run_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\Cloth\SFX_Cloth_Cassie\fly_cassie_cloth_run\fly_cassie_cloth_run_01		11512
	586456832	sfx_chica_servo_softWhirr_07	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_servo_softWhirr_07_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_chica_servo_softWhirr\sfx_chica_servo_softWhirr_07		30664
	587850513	fly_cassie_looseTiles_add_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_looseTiles_add_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\AddLayers\fly_cassie_addLayers\fly_cassie_looseTiles_add\fly_cassie_looseTiles_add_04		8560
	589654280	cine_Chica_Arm_swinging_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\cine_Chica_Arm_swinging\cine_Chica_Arm_swinging_03_73E79EE3.wem		\Actor-Mixer Hierarchy\2D\_Chowda\ScriptedEvents\Cupcake\cine_Chica_Arm_swinging\cine_Chica_Arm_swinging_03		16300
	589918549	sfx_kitchen_ruined_Chica_servo_short_08	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_kitchen_ruined_Chica_servo_short_08_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_chica_servo_ruined_short\sfx_kitchen_ruined_Chica_servo_short_08		22896
	590589469	fly_cassie_looseTiles_add_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_looseTiles_add_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\AddLayers\fly_cassie_addLayers\fly_cassie_looseTiles_add\fly_cassie_looseTiles_add_02		11368
	591180282	fly_roxy_shattered_add_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_shattered_add_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Roxy\fly_roxy_despawn\fly_roxy_ruined_blend\fly_roxy_shattered_add\fly_roxy_shattered_add_02		16452
	592422843	fly_sunMan_walk_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_sunMan_walk_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\DaycareAttendant\SFX_Footsteps_SunMan_ruin_blend\fly_sunMan_walk\fly_sunMan_walk_05		15624
	593712014	fly_roxy_walk_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_walk_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Roxy\fly_roxy_despawn\fly_roxy_ruined_blend\fly_roxy_speed\fly_roxy_walk\fly_roxy_walk_03		11800
	594185640	sfx_chica_RN_servo_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_RN_servo_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_chica_servo_ruined\sfx_chica_RN_servo_04		62172
	594920135	fly_bot_carpet_walk_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_carpet_walk_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_carpet_speed\fly_bot_carpet_walk\fly_bot_carpet_walk_01		5076
	596768123	fly_Cassie_RN_add_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_Cassie_RN_add_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\AddLayers\fly_cassie_addLayers\fly_cassie_debris_add\fly_Cassie_RN_add_02		29728
	599242268	sfx_dlcRabbit_teleport_out_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_dlcRabbit_teleport_out_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\DLCRabbit\sfx_dlcRabbit_teleport_out\sfx_dlcRabbit_teleport_out_01		147600
	602922226	sfx_freddy_mech_twitch_16	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_freddy_mech_twitch\sfx_freddy_mech_twitch_16_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\sfx_freddy_mech_twitch_RN\sfx_freddy_mech_twitch_16		21304
	604841938	fly_chica_run_09	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_chica_run_09_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\fly_chica_ruined_blend\fly_chica_speed\fly_chica_run\fly_chica_run_09		6940
	604872092	fly_freddy_walk_st_20	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_walk_st_20_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_walk_perspective\fly_freddy_walk_st\fly_freddy_walk_st_20		29008
	607972337	sfx_CandyCadet_idle_twitch_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_CandyCadet_idle_twitch_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\CandyCadet\sfx_CandyCadet_idle_twitch\sfx_CandyCadet_idle_twitch_05		17344
	609484511	fly_lmm_walk_RN_07	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_lmm_walk_RN_07_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\LMM\fly_lmm_walk_RN\fly_lmm_walk_RN_07		4356
	609726696	fly_cassie_cloth_crouch_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_cloth_crouch_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\Cloth\fly_cassie_cloth_crouch\fly_cassie_cloth_crouch_05		22528
	614718895	sfx_sunman_RN_mech_mvmt_large_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_sunman_RN_mech_mvmt_large_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\DaycareAttendant\sfx_sunman_RN_mech_mvmt_large\sfx_sunman_RN_mech_mvmt_large_04		20844
	615520344	sfx_Chica_rottenFood_chew_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_Chica_rottenFood_chew\sfx_Chica_rottenFood_chew_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_Chica_rottenFood_chew\sfx_Chica_rottenFood_chew_03		16228
	615581547	fly_cassie_cloth_getUp_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_cloth_getUp_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\Cloth\fly_cassie_cloth_getUp\fly_cassie_cloth_getUp_01		14392
	616987826	fly_bot_playmat_run_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_playmat_run_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_playmat_speed\fly_bot_playmat_run\fly_bot_playmat_run_03		7596
	617375815	sfx_chica_ruined_vox_high_12	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_ruined_vox_high_12_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Chica\sfx_chica_ruined_vox_kitchen\sfx_chica_ruined_vox_kitchen\sfx_chica_ruined_vox_high\sfx_chica_ruined_vox_high_12		136288
	618608435	fly_monty_shattered_add_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_monty_shattered_add_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\fly_monty_shattered_handstep\fly_monty_shattered_add\fly_monty_shattered_add_01		10764
	618928393	fly_bot_hardPlastic_walk_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_hardPlastic_walk_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_hardPlastic_speed\fly_bot_hardPlastic_walk\fly_bot_hardPlastic_walk_05		4752
	621086926	sfx_freddy_mech_twitch_07	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_freddy_mech_twitch\sfx_freddy_mech_twitch_07_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\sfx_freddy_mech_twitch_RN\sfx_freddy_mech_twitch_07		14788
	621715586	sfx_chica_servo_softWhirr_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_servo_softWhirr_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_chica_servo_softWhirr\sfx_chica_servo_softWhirr_01		30664
	623373507	vo_helpie_vocalization_10	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\vo_helpie_vocalization_10_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Helpie\vo_helpie_vocalization\vo_helpie_vocalization_10		14904
	625394058	sfx_freddy_large_move_mech_RN_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_freddy_large_move_mech_RN_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\sfx_freddy_large_move_mech_RN\sfx_freddy_large_move_mech_RN_02		34048
	630550010	fly_cassie_ladder_feet_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_ladder_feet_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\Ladder\fly_cassie_ladder_step\fly_cassie_ladder_blend\fly_cassie_ladder_feet\fly_cassie_ladder_feet_02		8676
	633011173	fly_Cassie_RN_add_07	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_Cassie_RN_add_07_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\AddLayers\fly_cassie_addLayers\fly_cassie_debris_add\fly_Cassie_RN_add_07		12196
	635121026	fly_mimic_walk_rumble_sweetener_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_mimic_walk_rumble_sweetener_05_87A285A1.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Mimic\fly_mimic_walk_trex\fly_mimic_walk_rumble_sweetener\fly_mimic_walk_rumble_sweetener_05		37288
	635520839	sfx_dlcRabbit_stare_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_blackRabbit_teleport_stare_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\DLCRabbit\sfx_dlcRabbit_stare\sfx_dlcRabbit_stare_02		209664
	635739181	sfx_CandyCadet_idle_twitch_08	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_CandyCadet_idle_twitch_08_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\CandyCadet\sfx_CandyCadet_idle_twitch\sfx_CandyCadet_idle_twitch_08		8452
	636426717	fly_cassie_looseTiles_add_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_looseTiles_add_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\AddLayers\fly_cassie_addLayers\fly_cassie_looseTiles_add\fly_cassie_looseTiles_add_06		9316
	636744885	sfx_sunman_RN_mech_head_spin_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_sunman_RN_mech_head_spin_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\DaycareAttendant\sfx_sunman_RN_mech_head_spin\sfx_sunman_RN_mech_head_spin_04		77040
	637935122	fly_freddy_run_st_07	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_run_st_07_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_run_perspective\fly_freddy_run_st\fly_freddy_run_st_07		32680
	639869030	fly_mimic_walk_noSuit_09	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_mimic_walk_noSuit_06_24041052.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Mimic\fly_mimic_walk_heavy\fly_mimic_walk_heavy\fly_mimic_walk_noSuit_09		24256
	641466889	fly_cassie_metal_add_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_metal_add_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\AddLayers\fly_cassie_addLayers\fly_cassie_metal_add\fly_cassie_metal_add_06		71884
	643512777	sfx_chica_wall_pounding_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_wall_pounding_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Chica\sfx_chica_wall_pounding\sfx_chica_wall_pounding_04		49708
	647072192	fly_chica_walk_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_chica_walk_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\fly_chica_ruined_blend\fly_chica_speed\fly_chica_walk\fly_chica_walk_06		8596
	647916411	fly_roxy_run_11	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_run_11_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Roxy\fly_roxy_despawn\fly_roxy_ruined_blend\fly_roxy_speed\fly_roxy_run\fly_roxy_run_11		12412
	649845837	sfx_moonman_RN_mech_mvmt_large_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_moonman_RN_mech_mvmt_large_01_3A4502A2.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\DaycareAttendant\sfx_moonman_RN_mech_mvmt_large\sfx_moonman_RN_mech_mvmt_large_01		21492
	650920539	vo_helpie_vocalization_27	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\vo_helpie_vocalization_27_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Helpie\vo_helpie_vocalization\vo_helpie_vocalization_27		12816
